+--------+-----------+------------+----------------+--------------------------------------------------------+------------------------------------------------------------------+-----------------------------------+-----------+-----------------------------------+-----------+--------------+---------------------+---------------------+
| League | Year      | GameDate   | GameID         | BoxScoreURL                                            | PlayByPlayURL                                                    | HomeNameFull                      | HomeName3 | AwayNameFull                      | AwayName3 | HaveBoxScore | HavePlayByPlay      | AnalyzedPlayByPlay  |
| NBA    | 2005-2006 | 2006-04-02 | 20060402LACSAC | http://www.nba.com/games/20060402/LACSAC/boxscore.html | http://scores.nba.com/games/20060402/LACSAC/PlayByPlayPrint.html | Sacramento Kings                  | SAC       | Los Angeles Clippers              | LAC       | NULL         | 2006-04-10 11:19:48 | 2006-04-10 20:07:15 |
| NBA    | 2005-2006 | 2006-04-02 | 20060402MIANJN | http://www.nba.com/games/20060402/MIANJN/boxscore.html | http://scores.nba.com/games/20060402/MIANJN/PlayByPlayPrint.html | New Jersey Nets                   | NJN       | Miami Heat                        | MIA       | NULL         | 2006-04-10 11:19:55 | 2006-04-10 20:23:52 |
| NBA    | 2005-2006 | 2006-04-02 | 20060402NYKPHI | http://www.nba.com/games/20060402/NYKPHI/boxscore.html | http://scores.nba.com/games/20060402/NYKPHI/PlayByPlayPrint.html | Philadelphia 76ers                | PHL       | New York Knicks                   | NYK       | NULL         | 2006-04-10 11:20:02 | 2006-04-10 22:28:19 |
| NBA    | 2005-2006 | 2006-04-02 | 20060402NOKTOR | http://www.nba.com/games/20060402/NOKTOR/boxscore.html | http://scores.nba.com/games/20060402/NOKTOR/PlayByPlayPrint.html | Toronto Raptors                   | TOR       | New Orleans/Oklahoma City Hornets | NOK       | NULL         | 2006-04-10 11:20:13 | 2006-04-10 22:35:57 |
| NBA    | 2005-2006 | 2006-04-02 | 20060402PHXDET | http://www.nba.com/games/20060402/PHXDET/boxscore.html | http://scores.nba.com/games/20060402/PHXDET/PlayByPlayPrint.html | Detroit Pistons                   | DET       | Phoenix Suns                      | PHX       | NULL         | 2006-04-10 11:20:39 | 2006-04-10 22:37:57 |
| NBA    | 2005-2006 | 2006-04-02 | 20060402PORSEA | http://www.nba.com/games/20060402/PORSEA/boxscore.html | http://scores.nba.com/games/20060402/PORSEA/PlayByPlayPrint.html | Seattle Supersonics               | SEA       | Portland Trailblazers             | POR       | NULL         | 2006-04-10 11:20:53 | 2006-04-10 22:40:49 |
| NBA    | 2005-2006 | 2006-04-04 | 20060404ATLNJN | http://www.nba.com/games/20060404/ATLNJN/boxscore.html | http://scores.nba.com/games/20060404/ATLNJN/PlayByPlayPrint.html | New Jersey Nets                   | NJN       | Atlanta Hawks                     | ATL       | NULL         | 2006-04-10 11:21:06 | 2006-04-10 22:47:13 |
| NBA    | 2005-2006 | 2006-04-04 | 20060404BOSTOR | http://www.nba.com/games/20060404/BOSTOR/boxscore.html | http://scores.nba.com/games/20060404/BOSTOR/PlayByPlayPrint.html | Toronto Raptors                   | TOR       | Boston Celtics                    | BOS       | NULL         | 2006-04-10 11:21:18 | 2006-04-10 22:49:14 |
| NBA    | 2005-2006 | 2006-04-04 | 20060404DENLAC | http://www.nba.com/games/20060404/DENLAC/boxscore.html | http://scores.nba.com/games/20060404/DENLAC/PlayByPlayPrint.html | Los Angeles Clippers              | LAC       | Denver Nuggets                    | DEN       | NULL         | 2006-04-10 11:21:31 | 2006-04-10 22:51:58 |
| NBA    | 2005-2006 | 2006-04-04 | 20060404GSWMEM | http://www.nba.com/games/20060404/GSWMEM/boxscore.html | http://scores.nba.com/games/20060404/GSWMEM/PlayByPlayPrint.html | Memphis Grizzlies                 | MEM       | Golden State Warriors             | GOS       | NULL         | 2006-04-10 11:21:49 | 2006-04-10 22:55:02 |
| NBA    | 2005-2006 | 2006-04-04 | 20060404HOUSEA | http://www.nba.com/games/20060404/HOUSEA/boxscore.html | http://scores.nba.com/games/20060404/HOUSEA/PlayByPlayPrint.html | Seattle Supersonics               | SEA       | Houston Rockets                   | HOU       | NULL         | 2006-04-10 11:22:00 | 2006-04-10 23:10:48 |
| NBA    | 2005-2006 | 2006-04-04 | 20060404INDCHI | http://www.nba.com/games/20060404/INDCHI/boxscore.html | http://scores.nba.com/games/20060404/INDCHI/PlayByPlayPrint.html | Chicago Bulls                     | CHI       | Indianapolis Pacers               | IND       | NULL         | 2006-04-10 11:22:14 | 2006-04-10 23:22:15 |
| NBA    | 2005-2006 | 2006-04-04 | 20060404MILMIA | http://www.nba.com/games/20060404/MILMIA/boxscore.html | http://scores.nba.com/games/20060404/MILMIA/PlayByPlayPrint.html | Miami Heat                        | MIA       | Milwaukee Bucks                   | MIL       | NULL         | 2006-04-10 11:22:40 | 2006-04-10 23:26:13 |
| NBA    | 2005-2006 | 2006-04-04 | 20060404MINCHA | http://www.nba.com/games/20060404/MINCHA/boxscore.html | http://scores.nba.com/games/20060404/MINCHA/PlayByPlayPrint.html | Charlotte Bobcats                 | CHA       | Minnesota Timberwolves            | MIN       | NULL         | 2006-04-10 11:23:03 | 2006-04-10 23:30:02 |
| NBA    | 2005-2006 | 2006-04-04 | 20060404NYKWAS | http://www.nba.com/games/20060404/NYKWAS/boxscore.html | http://scores.nba.com/games/20060404/NYKWAS/PlayByPlayPrint.html | Washington Wizards                | WAS       | New York Knicks                   | NYK       | NULL         | 2006-04-10 11:23:19 | 2006-04-10 23:32:08 |
| NBA    | 2005-2006 | 2006-04-04 | 20060404NOKDET | http://www.nba.com/games/20060404/NOKDET/boxscore.html | http://scores.nba.com/games/20060404/NOKDET/PlayByPlayPrint.html | Detroit Pistons                   | DET       | New Orleans/Oklahoma City Hornets | NOK       | NULL         | 2006-04-10 11:23:28 | 2006-04-10 23:39:13 |
| NBA    | 2005-2006 | 2006-04-04 | 20060404PHICLE | http://www.nba.com/games/20060404/PHICLE/boxscore.html | http://scores.nba.com/games/20060404/PHICLE/PlayByPlayPrint.html | Cleveland Cavaliers               | CLE       | Philadelphia 76ers                | PHL       | NULL         | 2006-04-10 11:23:40 | 2006-04-10 23:42:24 |
| NBA    | 2005-2006 | 2006-04-04 | 20060404SACDAL | http://www.nba.com/games/20060404/SACDAL/boxscore.html | http://scores.nba.com/games/20060404/SACDAL/PlayByPlayPrint.html | Dallas Maverics                   | DAL       | Sacramento Kings                  | SAC       | NULL         | 2006-04-10 11:23:49 | 2006-04-10 23:44:27 |
| NBA    | 2005-2006 | 2006-04-04 | 20060404SASUTA | http://www.nba.com/games/20060404/SASUTA/boxscore.html | http://scores.nba.com/games/20060404/SASUTA/PlayByPlayPrint.html | Utah Jazz                         | UTH       | San Antonio Spurs                 | SAN       | NULL         | 2006-04-10 11:24:12 | 2006-04-10 23:46:15 |
| NBA    | 2005-2006 | 2006-04-05 | 20060405CHIPHI | http://www.nba.com/games/20060405/CHIPHI/boxscore.html | http://scores.nba.com/games/20060405/CHIPHI/PlayByPlayPrint.html | Philadelphia 76ers                | PHL       | Chicago Bulls                     | CHI       | NULL         | 2006-04-10 11:24:21 | 2006-04-11 00:23:18 |
| NBA    | 2005-2006 | 2006-04-05 | 20060405CLENYK | http://www.nba.com/games/20060405/CLENYK/boxscore.html | http://scores.nba.com/games/20060405/CLENYK/PlayByPlayPrint.html | New York Knicks                   | NYK       | Cleveland Cavaliers               | CLE       | NULL         | 2006-04-10 11:24:28 | 2006-04-11 00:25:18 |
| NBA    | 2005-2006 | 2006-04-05 | 20060405GSWNOK | http://www.nba.com/games/20060405/GSWNOK/boxscore.html | http://scores.nba.com/games/20060405/GSWNOK/PlayByPlayPrint.html | New Orleans/Oklahoma City Hornets | NOK       | Golden State Warriors             | GOS       | NULL         | 2006-04-10 11:24:35 | 2006-04-11 00:27:45 |
| NBA    | 2005-2006 | 2006-04-05 | 20060405HOUPOR | http://www.nba.com/games/20060405/HOUPOR/boxscore.html | http://scores.nba.com/games/20060405/HOUPOR/PlayByPlayPrint.html | Portland Trailblazers             | POR       | Houston Rockets                   | HOU       | NULL         | 2006-04-10 11:24:42 | 2006-04-11 00:29:36 |
| NBA    | 2005-2006 | 2006-04-05 | 20060405LACPHX | http://www.nba.com/games/20060405/LACPHX/boxscore.html | http://scores.nba.com/games/20060405/LACPHX/PlayByPlayPrint.html | Phoenix Suns                      | PHX       | Los Angeles Clippers              | LAC       | NULL         | 2006-04-10 11:24:54 | 2006-04-11 00:38:34 |
| NBA    | 2005-2006 | 2006-04-05 | 20060405MILORL | http://www.nba.com/games/20060405/MILORL/boxscore.html | http://scores.nba.com/games/20060405/MILORL/PlayByPlayPrint.html | Orlando Magic                     | ORL       | Milwaukee Bucks                   | MIL       | NULL         | 2006-04-10 11:25:05 | 2006-04-11 00:40:45 |
| NBA    | 2005-2006 | 2006-04-05 | 20060405MINATL | http://www.nba.com/games/20060405/MINATL/boxscore.html | http://scores.nba.com/games/20060405/MINATL/PlayByPlayPrint.html | Atlanta Hawks                     | ATL       | Minnesota Timberwolves            | MIN       | NULL         | 2006-04-10 11:25:25 | 2006-04-11 00:57:55 |
| NBA    | 2005-2006 | 2006-04-05 | 20060405SACSAS | http://www.nba.com/games/20060405/SACSAS/boxscore.html | http://scores.nba.com/games/20060405/SACSAS/PlayByPlayPrint.html | San Antonio Spurs                 | SAN       | Sacramento Kings                  | SAC       | NULL         | 2006-04-10 11:25:43 | 2006-04-17 14:44:59 |
| NBA    | 2005-2006 | 2006-04-05 | 20060405TORIND | http://www.nba.com/games/20060405/TORIND/boxscore.html | http://scores.nba.com/games/20060405/TORIND/PlayByPlayPrint.html | Indianapolis Pacers               | IND       | Toronto Raptors                   | TOR       | NULL         | 2006-04-10 11:25:51 | 2006-04-11 09:36:10 |
| NBA    | 2005-2006 | 2006-04-05 | 20060405WASBOS | http://www.nba.com/games/20060405/WASBOS/boxscore.html | http://scores.nba.com/games/20060405/WASBOS/PlayByPlayPrint.html | Boston Celtics                    | BOS       | Washington Wizards                | WAS       | NULL         | 2006-04-10 11:26:00 | 2006-04-11 09:41:17 |
| NBA    | 2005-2006 | 2006-04-06 | 20060406CHANJN | http://www.nba.com/games/20060406/CHANJN/boxscore.html | http://scores.nba.com/games/20060406/CHANJN/PlayByPlayPrint.html | New Jersey Nets                   | NJN       | Charlotte Bobcats                 | CHA       | NULL         | 2006-04-10 11:26:13 | 2006-04-11 09:47:15 |
| NBA    | 2005-2006 | 2006-04-06 | 20060406DETMIA | http://www.nba.com/games/20060406/DETMIA/boxscore.html | http://scores.nba.com/games/20060406/DETMIA/PlayByPlayPrint.html | Miami Heat                        | MIA       | Detroit Pistons                   | DET       | NULL         | 2006-04-10 11:26:20 | 2006-04-11 09:48:52 |
| NBA    | 2005-2006 | 2006-04-06 | 20060406LALDEN | http://www.nba.com/games/20060406/LALDEN/boxscore.html | http://scores.nba.com/games/20060406/LALDEN/PlayByPlayPrint.html | Denver Nuggets                    | DEN       | Los Angeles Lakers                | LAL       | NULL         | 2006-04-10 11:26:38 | 2006-04-11 10:57:12 |
| NBA    | 2005-2006 | 2006-04-07 | 20060407BOSPHI | http://www.nba.com/games/20060407/BOSPHI/boxscore.html | http://scores.nba.com/games/20060407/BOSPHI/PlayByPlayPrint.html | Philadelphia 76ers                | PHL       | Boston Celtics                    | BOS       | NULL         | 2006-04-10 11:26:49 | 2006-04-11 12:41:49 |
| NBA    | 2005-2006 | 2006-04-07 | 20060407DALSAS | http://www.nba.com/games/20060407/DALSAS/boxscore.html | http://scores.nba.com/games/20060407/DALSAS/PlayByPlayPrint.html | San Antonio Spurs                 | SAN       | Dallas Maverics                   | DAL       | NULL         | 2006-04-10 11:26:58 | 2006-04-11 11:08:12 |
| NBA    | 2005-2006 | 2006-04-07 | 20060407DETORL | http://www.nba.com/games/20060407/DETORL/boxscore.html | http://scores.nba.com/games/20060407/DETORL/PlayByPlayPrint.html | Orlando Magic                     | ORL       | Detroit Pistons                   | DET       | NULL         | 2006-04-10 11:27:06 | 2006-04-11 11:09:58 |
| NBA    | 2005-2006 | 2006-04-07 | 20060407HOUGSW | http://www.nba.com/games/20060407/HOUGSW/boxscore.html | http://scores.nba.com/games/20060407/HOUGSW/PlayByPlayPrint.html | Golden State Warriors             | GOS       | Houston Rockets                   | HOU       | NULL         | 2006-04-10 11:27:15 | 2006-04-11 11:12:15 |
| NBA    | 2005-2006 | 2006-04-07 | 20060407INDNYK | http://www.nba.com/games/20060407/INDNYK/boxscore.html | http://scores.nba.com/games/20060407/INDNYK/PlayByPlayPrint.html | New York Knicks                   | NYK       | Indianapolis Pacers               | IND       | NULL         | 2006-04-10 11:27:23 | 2006-04-11 11:33:16 |
| NBA    | 2005-2006 | 2006-04-07 | 20060407LALPHX | http://www.nba.com/games/20060407/LALPHX/boxscore.html | http://scores.nba.com/games/20060407/LALPHX/PlayByPlayPrint.html | Phoenix Suns                      | PHX       | Los Angeles Lakers                | LAL       | NULL         | 2006-04-10 11:27:31 | 2006-04-11 11:37:03 |
| NBA    | 2005-2006 | 2006-04-07 | 20060407MILMEM | http://www.nba.com/games/20060407/MILMEM/boxscore.html | http://scores.nba.com/games/20060407/MILMEM/PlayByPlayPrint.html | Memphis Grizzlies                 | MEM       | Milwaukee Bucks                   | MIL       | NULL         | 2006-04-10 11:27:42 | 2006-04-11 11:38:46 |
| NBA    | 2005-2006 | 2006-04-07 | 20060407SACLAC | http://www.nba.com/games/20060407/SACLAC/boxscore.html | http://scores.nba.com/games/20060407/SACLAC/PlayByPlayPrint.html | Los Angeles Clippers              | LAC       | Sacramento Kings                  | SAC       | NULL         | 2006-04-10 11:27:52 | 2006-04-11 11:45:21 |
| NBA    | 2005-2006 | 2006-04-07 | 20060407SEAPOR | http://www.nba.com/games/20060407/SEAPOR/boxscore.html | http://scores.nba.com/games/20060407/SEAPOR/PlayByPlayPrint.html | Portland Trailblazers             | POR       | Seattle Supersonics               | SEA       | NULL         | 2006-04-10 11:28:00 | 2006-04-11 12:23:32 |
| NBA    | 2005-2006 | 2006-04-07 | 20060407TORNOK | http://www.nba.com/games/20060407/TORNOK/boxscore.html | http://scores.nba.com/games/20060407/TORNOK/PlayByPlayPrint.html | New Orleans/Oklahoma City Hornets | NOK       | Toronto Raptors                   | TOR       | NULL         | 2006-04-10 11:28:08 | 2006-04-11 12:24:56 |
| NBA    | 2005-2006 | 2006-04-07 | 20060407UTAMIN | http://www.nba.com/games/20060407/UTAMIN/boxscore.html | http://scores.nba.com/games/20060407/UTAMIN/PlayByPlayPrint.html | Minnesota Timberwolves            | MIN       | Utah Jazz                         | UTH       | NULL         | 2006-04-10 11:28:21 | 2006-04-11 12:26:22 |
| NBA    | 2005-2006 | 2006-04-07 | 20060407WASATL | http://www.nba.com/games/20060407/WASATL/boxscore.html | http://scores.nba.com/games/20060407/WASATL/PlayByPlayPrint.html | Atlanta Hawks                     | ATL       | Washington Wizards                | WAS       | NULL         | 2006-04-10 11:28:35 | 2006-04-11 12:34:26 |
| NBA    | 2005-2006 | 2006-04-08 | 20060408CLENJN | http://www.nba.com/games/20060408/CLENJN/boxscore.html | http://scores.nba.com/games/20060408/CLENJN/PlayByPlayPrint.html | New Jersey Nets                   | NJN       | Cleveland Cavaliers               | CLE       | NULL         | 2006-04-10 11:28:45 | 2006-04-11 13:16:17 |
| NBA    | 2005-2006 | 2006-04-08 | 20060408GSWDEN | http://www.nba.com/games/20060408/GSWDEN/boxscore.html | http://scores.nba.com/games/20060408/GSWDEN/PlayByPlayPrint.html | Denver Nuggets                    | DEN       | Golden State Warriors             | GOS       | NULL         | 2006-04-10 11:29:00 | 2006-04-11 12:47:44 |
| NBA    | 2005-2006 | 2006-04-08 | 20060408MIAWAS | http://www.nba.com/games/20060408/MIAWAS/boxscore.html | http://scores.nba.com/games/20060408/MIAWAS/PlayByPlayPrint.html | Washington Wizards                | WAS       | Miami Heat                        | MIA       | NULL         | 2006-04-10 11:29:13 | 2006-04-11 12:50:16 |
| NBA    | 2005-2006 | 2006-04-08 | 20060408NOKDAL | http://www.nba.com/games/20060408/NOKDAL/boxscore.html | http://scores.nba.com/games/20060408/NOKDAL/PlayByPlayPrint.html | Dallas Maverics                   | DAL       | New Orleans/Oklahoma City Hornets | NOK       | NULL         | 2006-04-10 11:29:22 | 2006-04-11 12:59:30 |
| NBA    | 2005-2006 | 2006-04-08 | 20060408PHICHI | http://www.nba.com/games/20060408/PHICHI/boxscore.html | http://scores.nba.com/games/20060408/PHICHI/PlayByPlayPrint.html | Chicago Bulls                     | CHI       | Philadelphia 76ers                | PHL       | NULL         | 2006-04-10 11:29:40 | 2006-04-11 13:02:36 |
| NBA    | 2005-2006 | 2006-04-08 | 20060408PORUTA | http://www.nba.com/games/20060408/PORUTA/boxscore.html | http://scores.nba.com/games/20060408/PORUTA/PlayByPlayPrint.html | Utah Jazz                         | UTH       | Portland Trailblazers             | POR       | NULL         | 2006-04-10 11:29:55 | 2006-04-11 13:04:51 |
| NBA    | 2005-2006 | 2006-04-09 | 20060409ATLMIN | http://www.nba.com/games/20060409/ATLMIN/boxscore.html | http://scores.nba.com/games/20060409/ATLMIN/PlayByPlayPrint.html | Minnesota Timberwolves            | MIN       | Atlanta Hawks                     | ATL       | NULL         | 2006-04-10 11:30:07 | 2006-04-11 14:46:58 |
| NBA    | 2005-2006 | 2006-04-09 | 20060409CHATOR | http://www.nba.com/games/20060409/CHATOR/boxscore.html | http://scores.nba.com/games/20060409/CHATOR/PlayByPlayPrint.html | Toronto Raptors                   | TOR       | Charlotte Bobcats                 | CHA       | NULL         | 2006-04-10 11:30:25 | 2006-04-11 14:52:41 |
| NBA    | 2005-2006 | 2006-04-09 | 20060409HOUSAC | http://www.nba.com/games/20060409/HOUSAC/boxscore.html | http://scores.nba.com/games/20060409/HOUSAC/PlayByPlayPrint.html | Sacramento Kings                  | SAC       | Houston Rockets                   | HOU       | NULL         | 2006-04-10 11:30:59 | 2006-04-11 14:54:32 |
| NBA    | 2005-2006 | 2006-04-09 | 20060409INDDET | http://www.nba.com/games/20060409/INDDET/boxscore.html | http://scores.nba.com/games/20060409/INDDET/PlayByPlayPrint.html | Detroit Pistons                   | DET       | Indianapolis Pacers               | IND       | NULL         | 2006-04-10 11:31:18 | 2006-04-11 14:59:43 |
| NBA    | 2005-2006 | 2006-04-09 | 20060409LACLAL | http://www.nba.com/games/20060409/LACLAL/boxscore.html | http://scores.nba.com/games/20060409/LACLAL/PlayByPlayPrint.html | Los Angeles Lakers                | LAL       | Los Angeles Clippers              | LAC       | NULL         | 2006-04-10 11:31:40 | 2006-04-11 23:24:20 |
| NBA    | 2005-2006 | 2006-04-09 | 20060409MEMSAS | http://www.nba.com/games/20060409/MEMSAS/boxscore.html | http://scores.nba.com/games/20060409/MEMSAS/PlayByPlayPrint.html | San Antonio Spurs                 | SAN       | Memphis Grizzlies                 | MEM       | NULL         | 2006-04-10 11:32:02 | 2006-04-11 23:32:38 |
| NBA    | 2005-2006 | 2006-04-09 | 20060409NJNMIL | http://www.nba.com/games/20060409/NJNMIL/boxscore.html | http://scores.nba.com/games/20060409/NJNMIL/PlayByPlayPrint.html | Milwaukee Bucks                   | MIL       | New Jersey Nets                   | NJN       | NULL         | 2006-04-10 11:32:18 | 2006-04-11 23:34:42 |
| NBA    | 2005-2006 | 2006-04-09 | 20060409NYKBOS | http://www.nba.com/games/20060409/NYKBOS/boxscore.html | http://scores.nba.com/games/20060409/NYKBOS/PlayByPlayPrint.html | Boston Celtics                    | BOS       | New York Knicks                   | NYK       | NULL         | 2006-04-10 11:33:26 | 2006-04-11 23:39:19 |
| NBA    | 2005-2006 | 2006-04-09 | 20060409ORLMIA | http://www.nba.com/games/20060409/ORLMIA/boxscore.html | http://scores.nba.com/games/20060409/ORLMIA/PlayByPlayPrint.html | Miami Heat                        | MIA       | Orlando Magic                     | ORL       | NULL         | 2006-04-10 11:34:03 | 2006-04-11 23:41:37 |
| NBA    | 2005-2006 | 2006-04-09 | 20060409PHXSEA | http://www.nba.com/games/20060409/PHXSEA/boxscore.html | http://scores.nba.com/games/20060409/PHXSEA/PlayByPlayPrint.html | Seattle Supersonics               | SEA       | Phoenix Suns                      | PHX       | NULL         | 2006-04-10 11:34:16 | 2006-04-11 23:48:55 |
| NBA    | 2005-2006 | 2006-04-10 | 20060410ATLORL | http://www.nba.com/games/20060410/ATLORL/boxscore.html | http://scores.nba.com/games/20060410/ATLORL/PlayByPlayPrint.html | Orlando Magic                     | ORL       | Atlanta Hawks                     | ATL       | NULL         | 2006-04-11 12:56:39 | 2006-04-11 23:55:27 |
| NBA    | 2005-2006 | 2006-04-10 | 20060410CLENOK | http://www.nba.com/games/20060410/CLENOK/boxscore.html | http://scores.nba.com/games/20060410/CLENOK/PlayByPlayPrint.html | New Orleans/Oklahoma City Hornets | NOK       | Cleveland Cavaliers               | CLE       | NULL         | 2006-04-11 12:56:49 | 2006-04-12 00:01:41 |
| NBA    | 2005-2006 | 2006-04-10 | 20060410DALLAC | http://www.nba.com/games/20060410/DALLAC/boxscore.html | http://scores.nba.com/games/20060410/DALLAC/PlayByPlayPrint.html | Los Angeles Clippers              | LAC       | Dallas Maverics                   | DAL       | NULL         | 2006-04-11 12:56:59 | 2006-04-12 00:03:44 |
| NBA    | 2005-2006 | 2006-04-10 | 20060410DENPOR | http://www.nba.com/games/20060410/DENPOR/boxscore.html | http://scores.nba.com/games/20060410/DENPOR/PlayByPlayPrint.html | Portland Trailblazers             | POR       | Denver Nuggets                    | DEN       | NULL         | 2006-04-11 12:57:14 | 2006-04-12 00:05:17 |
| NBA    | 2005-2006 | 2006-04-10 | 20060410HOUUTA | http://www.nba.com/games/20060410/HOUUTA/boxscore.html | http://scores.nba.com/games/20060410/HOUUTA/PlayByPlayPrint.html | Utah Jazz                         | UTH       | Houston Rockets                   | HOU       | NULL         | 2006-04-11 12:57:29 | 2006-04-12 00:06:39 |
| NBA    | 2005-2006 | 2006-04-10 | 20060410NYKIND | http://www.nba.com/games/20060410/NYKIND/boxscore.html | http://scores.nba.com/games/20060410/NYKIND/PlayByPlayPrint.html | Indianapolis Pacers               | IND       | New York Knicks                   | NYK       | NULL         | 2006-04-11 12:58:07 | 2006-04-12 00:08:45 |
| NBA    | 2005-2006 | 2006-04-10 | 20060410WASPHI | http://www.nba.com/games/20060410/WASPHI/boxscore.html | http://scores.nba.com/games/20060410/WASPHI/PlayByPlayPrint.html | Philadelphia 76ers                | PHL       | Washington Wizards                | WAS       | NULL         | 2006-04-11 12:58:22 | 2006-04-12 00:10:23 |
| NBA    | 2005-2006 | 2006-04-11 | 20060411GSWLAL | http://www.nba.com/games/20060411/GSWLAL/boxscore.html | http://scores.nba.com/games/20060411/GSWLAL/PlayByPlayPrint.html | Los Angeles Lakers                | LAL       | Golden State Warriors             | GOS       | NULL         | 2006-04-13 12:45:26 | 2006-04-13 13:09:39 |
| NBA    | 2005-2006 | 2006-04-11 | 20060411MINMEM | http://www.nba.com/games/20060411/MINMEM/boxscore.html | http://scores.nba.com/games/20060411/MINMEM/PlayByPlayPrint.html | Memphis Grizzlies                 | MEM       | Minnesota Timberwolves            | MIN       | NULL         | 2006-04-13 12:45:32 | 2006-04-13 12:52:47 |
| NBA    | 2005-2006 | 2006-04-11 | 20060411NJNCHI | http://www.nba.com/games/20060411/NJNCHI/boxscore.html | http://scores.nba.com/games/20060411/NJNCHI/PlayByPlayPrint.html | Chicago Bulls                     | CHI       | New Jersey Nets                   | NJN       | NULL         | 2006-04-13 12:45:39 | 2006-04-13 12:57:51 |
| NBA    | 2005-2006 | 2006-04-11 | 20060411PHXSAC | http://www.nba.com/games/20060411/PHXSAC/boxscore.html | http://scores.nba.com/games/20060411/PHXSAC/PlayByPlayPrint.html | Sacramento Kings                  | SAC       | Phoenix Suns                      | PHX       | NULL         | 2006-04-13 12:45:45 | 2006-04-13 12:59:53 |
| NBA    | 2005-2006 | 2006-04-11 | 20060411SEASAS | http://www.nba.com/games/20060411/SEASAS/boxscore.html | http://scores.nba.com/games/20060411/SEASAS/PlayByPlayPrint.html | San Antonio Spurs                 | SAN       | Seattle Supersonics               | SEA       | NULL         | 2006-04-13 12:45:51 | 2006-04-13 13:03:29 |
| NBA    | 2005-2006 | 2006-04-11 | 20060411TORMIA | http://www.nba.com/games/20060411/TORMIA/boxscore.html | http://scores.nba.com/games/20060411/TORMIA/PlayByPlayPrint.html | Miami Heat                        | MIA       | Toronto Raptors                   | TOR       | NULL         | 2006-04-13 12:45:57 | 2006-04-13 13:05:46 |
| NBA    | 2005-2006 | 2006-04-12 | 20060412BOSIND | http://www.nba.com/games/20060412/BOSIND/boxscore.html | http://scores.nba.com/games/20060412/BOSIND/PlayByPlayPrint.html | Indianapolis Pacers               | IND       | Boston Celtics                    | BOS       | NULL         | 2006-04-13 12:46:03 | 2006-04-13 13:19:16 |
| NBA    | 2005-2006 | 2006-04-12 | 20060412CHIATL | http://www.nba.com/games/20060412/CHIATL/boxscore.html | http://scores.nba.com/games/20060412/CHIATL/PlayByPlayPrint.html | Atlanta Hawks                     | ATL       | Chicago Bulls                     | CHI       | NULL         | 2006-04-13 12:46:09 | 2006-04-13 13:21:31 |
| NBA    | 2005-2006 | 2006-04-12 | 20060412CLEDET | http://www.nba.com/games/20060412/CLEDET/boxscore.html | http://scores.nba.com/games/20060412/CLEDET/PlayByPlayPrint.html | Detroit Pistons                   | DET       | Cleveland Cavaliers               | CLE       | NULL         | 2006-04-13 12:46:16 | 2006-04-13 13:23:55 |
| NBA    | 2005-2006 | 2006-04-12 | 20060412DALGSW | http://www.nba.com/games/20060412/DALGSW/boxscore.html | http://scores.nba.com/games/20060412/DALGSW/PlayByPlayPrint.html | Golden State Warriors             | GOS       | Dallas Maverics                   | DAL       | NULL         | 2006-04-13 12:46:21 | 2006-04-13 13:27:35 |
| NBA    | 2005-2006 | 2006-04-12 | 20060412DENUTA | http://www.nba.com/games/20060412/DENUTA/boxscore.html | http://scores.nba.com/games/20060412/DENUTA/PlayByPlayPrint.html | Utah Jazz                         | UTH       | Denver Nuggets                    | DEN       | NULL         | 2006-04-13 12:46:28 | 2006-04-13 13:30:19 |
| NBA    | 2005-2006 | 2006-04-12 | 20060412MEMCHA | http://www.nba.com/games/20060412/MEMCHA/boxscore.html | http://scores.nba.com/games/20060412/MEMCHA/PlayByPlayPrint.html | Charlotte Bobcats                 | CHA       | Memphis Grizzlies                 | MEM       | NULL         | 2006-04-13 12:46:34 | 2006-04-13 13:32:09 |
| NBA    | 2005-2006 | 2006-04-12 | 20060412MINHOU | http://www.nba.com/games/20060412/MINHOU/boxscore.html | http://scores.nba.com/games/20060412/MINHOU/PlayByPlayPrint.html | Houston Rockets                   | HOU       | Minnesota Timberwolves            | MIN       | NULL         | 2006-04-13 12:46:40 | 2006-04-13 13:33:46 |
| NBA    | 2005-2006 | 2006-04-12 | 20060412PHINJN | http://www.nba.com/games/20060412/PHINJN/boxscore.html | http://scores.nba.com/games/20060412/PHINJN/PlayByPlayPrint.html | New Jersey Nets                   | NJN       | Philadelphia 76ers                | PHL       | NULL         | 2006-04-13 12:46:46 | 2006-04-13 13:35:22 |
| NBA    | 2005-2006 | 2006-04-12 | 20060412PORLAC | http://www.nba.com/games/20060412/PORLAC/boxscore.html | http://scores.nba.com/games/20060412/PORLAC/PlayByPlayPrint.html | Los Angeles Clippers              | LAC       | Portland Trailblazers             | POR       | NULL         | 2006-04-13 12:46:51 | 2006-04-13 13:45:21 |
| NBA    | 2005-2006 | 2006-04-12 | 20060412SEANOK | http://www.nba.com/games/20060412/SEANOK/boxscore.html | http://scores.nba.com/games/20060412/SEANOK/PlayByPlayPrint.html | New Orleans/Oklahoma City Hornets | NOK       | Seattle Supersonics               | SEA       | NULL         | 2006-04-13 12:46:57 | 2006-04-13 14:01:19 |
